
Out of State Winner, ,04/12/2011,10 - 23 - 39 - 41 - 45,15,2,$58 Million
Roll, ,04/08/2011,6 - 40 - 45 - 50 - 56,11,3,$44 Million
Roll, ,04/05/2011,1 - 19 - 20 - 31 - 36,9,2,$30 Million
Roll, ,04/01/2011,13 - 14 - 35 - 36 - 53,19,3,$19 Million
Roll, ,03/29/2011,6 - 15 - 23 - 34 - 38,43,4,$12 Million
Roll, ,03/25/2011,22 - 24 - 31 - 52 - 54,4,4,$312 Million
Out of State Winner, ,03/22/2011,1 - 14 - 35 - 50 - 53,43,4,$244 Million
Roll, ,03/18/2011,14 - 33 - 34 - 54 - 56,37,4,$201 Million
Roll, ,03/15/2011,10 - 11 - 12 - 28 - 43,45,4,$172 Million
Roll, ,03/11/2011,14 - 19 - 21 - 42 - 45,6,2,$151 Million
Roll, ,03/08/2011,3 - 17 - 19 - 41 - 55,24,4,$127 Million
Roll, ,03/04/2011,8 - 10 - 15 - 23 - 41,7,4,$105 Million
Roll, ,03/01/2011,1 - 12 - 19 - 20 - 47,25,3,$88 Million
Roll, ,02/25/2011,4 - 5 - 17 - 19 - 50,7,4,$76 Million
Roll, ,02/22/2011,15 - 22 - 23 - 48 - 55,31,4,$64 Million
Roll, ,02/18/2011,5 - 6 - 7 - 30 - 45,42,3,$52 Million
Roll, ,02/15/2011,17 - 18 - 24 - 35 - 39,18,4,$40 Million
Roll, ,02/11/2011,8 - 9 - 17 - 32 - 34,13,2,$30 Million
Roll, ,02/08/2011,25 - 35 - 36 - 47 - 48,18,2,$19 Million
Roll, ,02/04/2011,6 - 20 - 29 - 48 - 55,6,4,$12 Million
Roll, ,02/01/2011,16 - 22 - 23 - 26 - 35,31,4,$91 Million
Out of State Winner, ,01/28/2011,14 - 33 - 48 - 49 - 50,18,4,$77 Million
Roll, ,01/25/2011,5 - 8 - 31 - 46 - 50,4,4,$63 Million
Roll, ,01/21/2011,5 - 9 - 21 - 35 - 38,20,4,$51 Million
Roll, ,01/18/2011,4 - 27 - 29 - 38 - 45,5,4,$40 Million
Roll, ,01/14/2011,2 - 15 - 17 - 33 - 35,8,2,$30 Million
Roll, ,01/11/2011,1 - 4 - 11 - 16 - 45,37,4,$20 Million
Roll, ,01/07/2011,4 - 22 - 42 - 46 - 53,20,2,$12 Million
Roll, ,01/04/2011,4 - 8 - 15 - 25 - 47,42,4,$355 Million
Out of State Winner, ,12/31/2010,10 - 12 - 13 - 35 - 56,9,4,$242 Million
Roll, ,12/28/2010,6 - 18 - 36 - 40 - 49,7,4,$200 Million
Roll, ,12/24/2010,15 - 16 - 27 - 40 - 52,16,4,$168 Million
Roll, ,12/21/2010,8 - 11 - 12 - 31 - 32,29,4,$145 Million
Roll, ,12/17/2010,11 - 20 - 26 - 46 - 53,12,4,$123 Million
Roll, ,12/14/2010,18 - 22 - 25 - 31 - 38,29,3,$104 Million
Roll, ,12/10/2010,23 - 27 - 33 - 44 - 46,36,4,$88 Million
Roll, ,12/07/2010,4 - 38 - 45 - 53 - 54,9,4,$74 Million
Roll, ,12/03/2010,6 - 11 - 12 - 18 - 56,12,3,$62 Million
Roll, ,11/30/2010,11 - 16 - 19 - 47 - 53,2,4,$52 Million
Roll, ,11/26/2010,5 - 9 - 34 - 43 - 47,8,2,$42 Million
Roll, ,11/23/2010,2 - 6 - 12 - 34 - 35,33,4,$34 Million
Roll, ,11/19/2010,7 - 14 - 31 - 51 - 54,35,2,$25 Million
Roll, ,11/16/2010,1 - 26 - 27 - 39 - 46,21,3,$16 Million
Roll, ,11/12/2010,9 - 26 - 28 - 35 - 38,10,4,$12 Million
Roll, ,11/09/2010,8 - 26 - 28 - 33 - 53,11,4,$25 Million
Out of State Winner, ,11/05/2010,19 - 25 - 34 - 46 - 53,15,4,$16 Million
Roll, ,11/02/2010,1 - 3 - 12 - 16 - 54,46,2,$12 Million
Roll, ,10/29/2010,4 - 19 - 26 - 28 - 39,14,4,$140 Million
Out of State Winner, ,10/26/2010,15 - 21 - 30 - 31 - 32,26,4,$118 Million
Roll, ,10/22/2010,2 - 7 - 18 - 32 - 53,18,4,$101 Million
Roll, ,10/19/2010,2 - 9 - 14 - 37 - 42,41,4,$86 Million
Roll, ,10/15/2010,9 - 10 - 13 - 31 - 50,10,4,$72 Million
Roll, ,10/12/2010,10 - 31 - 36 - 37 - 43,15,4,$61 Million
Roll, ,10/08/2010,24 - 29 - 37 - 48 - 50,19,4,$51 Million
Roll, ,10/05/2010,10 - 19 - 24 - 37 - 44,27,4,$41 Million
Roll, ,10/01/2010,3 - 8 - 21 - 28 - 52,43,4,$32 Million
Roll, ,09/28/2010,2 - 10 - 13 - 36 - 38,18,3,$23 Million
Roll, ,09/24/2010,2 - 28 - 38 - 42 - 55,25,4,$16 Million
Roll, ,09/21/2010,3 - 20 - 43 - 47 - 52,26,4,$12 Million
Roll, ,09/17/2010,3 - 4 - 14 - 18 - 27,13,3,$54 Million
Out of State Winner, ,09/14/2010,6 - 14 - 50 - 55 - 56,1,4,$44 Million
Roll, ,09/10/2010,11 - 12 - 17 - 21 - 23,20,3,$34 Million
Roll, ,09/07/2010,8 - 18 - 22 - 24 - 38,23,4,$25 Million
Roll, ,09/03/2010,10 - 13 - 20 - 28 - 36,9,4,$16 Million
Roll, ,08/31/2010,10 - 20 - 29 - 47 - 48,38,3,$12 Million
Roll, ,08/27/2010,4 - 10 - 26 - 32 - 41,31,4,$133 Million
Out of State Winner, ,08/24/2010,4 - 23 - 24 - 28 - 32,31,3,$115 Million
Roll, ,08/20/2010,4 - 13 - 20 - 29 - 48,36,4,$100 Million
Roll, ,08/17/2010,11 - 19 - 40 - 43 - 44,33,4,$86 Million
Roll, ,08/13/2010,6 - 17 - 24 - 43 - 55,36,4,$75 Million
Roll, ,08/10/2010,2 - 14 - 26 - 50 - 56,12,2,$64 Million
Roll, ,08/06/2010,7 - 13 - 30 - 33 - 54,30,3,$53 Million
Roll, ,08/03/2010,4 - 13 - 20 - 22 - 56,32,2,$42 Million
Roll, ,07/30/2010,11 - 30 - 40 - 48 - 52,42,4,$33 Million
Roll, ,07/27/2010,2 - 7 - 10 - 16 - 29,8,4,$24 Million
Roll, ,07/23/2010,16 - 19 - 39 - 44 - 49,26,2,$16 Million
Roll, ,07/20/2010,12 - 18 - 28 - 36 - 43,19,3,$12 Million
Roll, ,07/16/2010,2 - 15 - 18 - 20 - 39,34,3,$64 Million
Out of State Winner, ,07/13/2010,7 - 11 - 14 - 15 - 34,14,3,$52 Million
Roll, ,07/09/2010,1 - 31 - 33 - 34 - 50,41,4,$43 Million
Roll, ,07/06/2010,8 - 18 - 45 - 47 - 50,36,2,$34 Million
Roll, ,07/02/2010,1 - 10 - 12 - 32 - 36,25,4,$25 Million
Roll, ,06/29/2010,3 - 4 - 15 - 27 - 37,35,3,$16 Million
Roll, ,06/25/2010,1 - 2 - 13 - 19 - 27,21,4,$12 Million
Roll, ,06/22/2010,12 - 17 - 21 - 23 - 30,24,4,$26 Million
Out of State Winner, ,06/18/2010,11 - 36 - 37 - 41 - 55,7,4,$17 Million
Roll, ,06/15/2010,4 - 12 - 13 - 21 - 27,46,4,$12 Million
Roll, ,06/11/2010,6 - 13 - 33 - 34 - 42,25,3,$36 Million
Out of State Winner, ,06/08/2010,12 - 18 - 28 - 48 - 54,6,3,$26 Million
Roll, ,06/04/2010,12 - 13 - 15 - 17 - 50,23,4,$17 Million
Roll, ,06/01/2010,12 - 27 - 44 - 45 - 51,30,2,$12 Million
Roll, ,05/28/2010,3 - 11 - 20 - 29 - 39,26,4,$12 Million
Out of State Winner, ,05/25/2010,5 - 14 - 17 - 19 - 24,25,4,$64 Million
Out of State Winner, ,05/21/2010,15 - 20 - 23 - 26 - 30,17,3,$54 Million
Roll, ,05/18/2010,11 - 13 - 19 - 37 - 40,26,4,$42 Million
Roll, ,05/14/2010,20 - 21 - 40 - 47 - 56,12,4,$31 Million
Roll, ,05/11/2010,26 - 33 - 43 - 46 - 54,9,4,$19 Million
Roll, ,05/07/2010,2 - 7 - 20 - 34 - 50,40,3,$12 Million
Roll, ,05/04/2010,9 - 21 - 31 - 36 - 43,8,3,$266 Million
Out of State Winner, ,04/30/2010,14 - 20 - 41 - 47 - 53,40,4,$224 Million
Roll, ,04/27/2010,23 - 37 - 41 - 50 - 55,6,2,$191 Million
Roll, ,04/23/2010,19 - 26 - 28 - 37 - 52,18,4,$166 Million
Roll, ,04/20/2010,5 - 8 - 10 - 34 - 42,25,4,$143 Million
Roll, ,04/16/2010,10 - 16 - 31 - 48 - 50,44,3,$122 Million
Roll, ,04/13/2010,3 - 12 - 27 - 39 - 47,32,4,$105 Million
Roll, ,04/09/2010,15 - 18 - 39 - 48 - 53,3,4,$90 Million
Roll, ,04/06/2010,16 - 43 - 44 - 52 - 56,26,4,$76 Million
Roll, ,04/02/2010,2 - 17 - 22 - 30 - 31,19,4,$63 Million
Roll, ,03/30/2010,1 - 11 - 24 - 38 - 44,41,3,$51 Million
Roll, ,03/26/2010,23 - 41 - 46 - 47 - 52,22,4,$40 Million
Roll, ,03/23/2010,3 - 25 - 28 - 29 - 40,13,4,$29 Million
Roll, ,03/19/2010,10 - 31 - 45 - 50 - 54,25,4,$20 Million
Roll, ,03/16/2010,3 - 22 - 48 - 52 - 56,13,4,$12 Million
Roll, ,03/12/2010,2 - 15 - 25 - 48 - 53,41,3,$20 Million
Out of State Winner, ,03/09/2010,14 - 16 - 18 - 19 - 29,16,2,$12 Million
Roll, ,03/05/2010,11 - 31 - 34 - 44 - 52,32,4,$133 Million
Out of State Winner, ,03/02/2010,9 - 12 - 47 - 48 - 56,25,3,$112 Million
Roll, ,02/26/2010,4 - 14 - 29 - 54 - 56,40,3,$99 Million
Roll, ,02/23/2010,4 - 16 - 36 - 40 - 53,18,4,$83 Million
Roll, ,02/19/2010,1 - 22 - 39 - 42 - 46,36,4,$68 Million
Roll, ,02/16/2010,11 - 12 - 21 - 29 - 45,5,3,$56 Million
Roll, ,02/12/2010,14 - 16 - 17 - 33 - 47,23,4,$44 Million
Roll, ,02/09/2010,2 - 17 - 20 - 26 - 48,12,4,$32 Million
Roll, ,02/05/2010,10 - 20 - 45 - 51 - 53,41,4,$20 Million
Roll, ,02/02/2010,6 - 7 - 26 - 27 - 49,9,4,$12 Million
Roll, ,01/29/2010,1 - 10 - 22 - 23 - 38,19,4,$144 Million
1,AP,01/26/2010,7 - 8 - 38 - 39 - 48,22,4,$121 Million
Roll, ,01/22/2010,8 - 13 - 27 - 28 - 52,9,4,$105 Million
Roll, ,01/19/2010,4 - 5 - 34 - 38 - 41,18,3,$86 Million
Roll, ,01/15/2010,4 - 7 - 19 - 21 - 38,29,4,$73 Million
Roll, ,01/12/2010,5 - 9 - 31 - 37 - 56,16,4,$60 Million
Roll, ,01/08/2010,18 - 20 - 31 - 36 - 43,33,3,$48 Million
Roll, ,01/05/2010,13 - 28 - 39 - 50 - 55,10,3,$37 Million
Roll, ,01/01/2010,6 - 8 - 27 - 40 - 41,21,3,$27 Million
Roll, ,12/29/2009,2 - 5 - 29 - 35 - 51,3,4,$16 Million
Roll, ,12/25/2009,4 - 16 - 44 - 52 - 54,20,4,$12 Million
Roll, ,12/22/2009,3 - 33 - 35 - 39 - 45,13,3,$162 Million
Out of State Winner, ,12/18/2009,10 - 20 - 30 - 44 - 49,24,4,$140 Million
Roll, ,12/15/2009,27 - 31 - 32 - 36 - 47,35,4,$118 Million
Roll, ,12/11/2009,2 - 21 - 27 - 34 - 44,45,4,$100 Million
Roll, ,12/08/2009,20 - 23 - 28 - 30 - 46,29,3,$83 Million
Roll, ,12/04/2009,4 - 33 - 41 - 51 - 56,38,4,$69 Million
Roll, ,12/01/2009,17 - 30 - 39 - 52 - 53,21,3,$57 Million
Roll, ,11/27/2009,12 - 25 - 37 - 39 - 45,11,4,$47 Million
Roll, ,11/24/2009,10 - 11 - 35 - 37 - 50,12,2,$37 Million
Roll, ,11/20/2009,3 - 4 - 7 - 16 - 56,39,3,$27 Million
Roll, ,11/17/2009,8 - 22 - 27 - 49 - 50,28,3,$17 Million
Roll, ,11/13/2009,27 - 43 - 45 - 49 - 54,44,4,$12 Million
Roll, ,11/10/2009,8 - 21 - 29 - 34 - 37,15,3,$77 Million
Out of State Winner, ,11/06/2009,7 - 11 - 27 - 40 - 46,8,3,$63 Million
Roll, ,11/03/2009,5 - 18 - 23 - 31 - 38,20,4,$50 Million
Roll, ,10/30/2009,4 - 15 - 17 - 29 - 38,20,3,$40 Million
Roll, ,10/27/2009,7 - 13 - 37 - 46 - 51,2,4,$28 Million
Roll, ,10/23/2009,27 - 45 - 48 - 54 - 56,2,3,$18 Million
Roll, ,10/20/2009,13 - 17 - 25 - 45 - 55,8,2,$12 Million
Roll, ,10/16/2009,10 - 13 - 18 - 33 - 51,43,3,$200 Million
Out of State Winner, ,10/13/2009,17 - 31 - 34 - 45 - 51,24,4,$170 Million
Roll, ,10/09/2009,3 - 14 - 21 - 24 - 51,14,4,$145 Million
Roll, ,10/06/2009,9 - 33 - 51 - 53 - 56,39,2,$122 Million
Roll, ,10/02/2009,15 - 24 - 51 - 53 - 55,11,2,$105 Million
Roll, ,09/29/2009,2 - 21 - 25 - 45 - 50,21,2,$88 Million
Roll, ,09/25/2009,7 - 27 - 42 - 49 - 52,19,4,$75 Million
Roll, ,09/22/2009,26 - 29 - 33 - 39 - 46,24,4,$62 Million
Roll, ,09/18/2009,18 - 27 - 31 - 36 - 52,33,2,$51 Million
Roll, ,09/15/2009,29 - 30 - 32 - 35 - 41,39,4,$38 Million
Roll, ,09/11/2009,16 - 27 - 48 - 49 - 54,2,4,$28 Million
Roll, ,09/08/2009,4 - 10 - 18 - 28 - 50,35,4,$18 Million
Roll, ,09/04/2009,2 - 4 - 6 - 21 - 44,37,2,$12 Million
Roll, ,09/01/2009,2 - 9 - 28 - 51 - 53,19,4,$12 Million
Out of State Winner, ,08/28/2009,1 - 17 - 31 - 37 - 54,31,4,$333 Million
Out of State Winner, ,08/25/2009,3 - 12 - 19 - 22 - 40,2,4,$252 Million
Roll, ,08/21/2009,9 - 38 - 44 - 48 - 49,13,4,$207 Million
Roll, ,08/18/2009,4 - 5 - 26 - 37 - 56,25,4,$170 Million
Roll, ,08/14/2009,8 - 22 - 25 - 33 - 35,46,4,$146 Million
Roll, ,08/11/2009,6 - 12 - 15 - 32 - 42,40,3,$124 Million
Roll, ,08/07/2009,7 - 18 - 35 - 45 - 56,3,3,$102 Million
Roll, ,08/04/2009,1 - 28 - 34 - 42 - 50,27,3,$84 Million
Roll, ,07/31/2009,17 - 35 - 44 - 52 - 56,22,2,$73 Million
Roll, ,07/28/2009,4 - 17 - 24 - 25 - 48,34,3,$60 Million
Roll, ,07/24/2009,3 - 6 - 43 - 51 - 52,36,4,$48 Million
Roll, ,07/21/2009,3 - 8 - 21 - 50 - 52,2,4,$37 Million
Roll, ,07/17/2009,8 - 17 - 40 - 47 - 50,13,4,$27 Million
Roll, ,07/14/2009,20 - 29 - 35 - 45 - 53,41,4,$16 Million
Roll, ,07/10/2009,5 - 10 - 26 - 27 - 28,4,4,$12 Million
Roll, ,07/07/2009,25 - 27 - 35 - 38 - 39,28,3,$133 Million
Out of State Winner, ,07/03/2009,5 - 6 - 7 - 11 - 25,31,3,$113 Million
Roll, ,06/30/2009,7 - 34 - 49 - 54 - 55,34,4,$94 Million
Roll, ,06/26/2009,11 - 15 - 17 - 29 - 46,16,4,$81 Million
Roll, ,06/23/2009,12 - 14 - 16 - 31 - 50,9,4,$68 Million
Roll, ,06/19/2009,4 - 9 - 12 - 16 - 46,44,4,$57 Million
Roll, ,06/16/2009,9 - 15 - 21 - 26 - 45,25,2,$46 Million
Roll, ,06/12/2009,6 - 11 - 20 - 32 - 44,38,3,$36 Million
Roll, ,06/09/2009,5 - 17 - 31 - 36 - 56,46,2,$25 Million
Roll, ,06/05/2009,5 - 20 - 38 - 41 - 52,20,3,$17 Million
Roll, ,06/02/2009,9 - 13 - 26 - 30 - 35,33,3,$12 Million
Roll, ,05/29/2009,23 - 30 - 36 - 39 - 48,34,4,$35 Million
Out of State Winner, ,05/26/2009,9 - 18 - 21 - 37 - 55,33,4,$25 Million
Roll, ,05/22/2009,3 - 29 - 34 - 42 - 49,29,3,$16 Million
Roll, ,05/19/2009,2 - 4 - 9 - 15 - 42,13,4,$12 Million
Roll, ,05/15/2009,7 - 12 - 24 - 36 - 48,27,4,$38 Million
Out of State Winner, ,05/12/2009,4 - 8 - 10 - 14 - 51,31,4,$28 Million
Roll, ,05/08/2009,12 - 27 - 29 - 32 - 34,34,2,$17 Million
Roll, ,05/05/2009,5 - 23 - 38 - 39 - 54,3,2,$12 Million
Roll, ,05/01/2009,9 - 16 - 24 - 40 - 43,35,4,$225 Million
Out of State Winner, ,04/28/2009,15 - 20 - 24 - 36 - 44,6,2,$181 Million
Roll, ,04/24/2009,9 - 20 - 21 - 48 - 49,7,2,$155 Million
Roll, ,04/21/2009,5 - 24 - 37 - 47 - 52,6,4,$130 Million
Roll, ,04/17/2009,5 - 13 - 26 - 35 - 45,32,4,$109 Million
Roll, ,04/14/2009,4 - 11 - 22 - 48 - 50,42,3,$92 Million
Roll, ,04/10/2009,18 - 25 - 36 - 42 - 51,22,4,$78 Million
Roll, ,04/07/2009,2 - 4 - 13 - 17 - 36,15,3,$65 Million
Roll, ,04/03/2009,16 - 22 - 38 - 39 - 48,42,4,$54 Million
Roll, ,03/31/2009,14 - 39 - 47 - 48 - 53,29,4,$43 Million
Roll, ,03/27/2009,10 - 15 - 24 - 38 - 50,19,4,$34 Million
Roll, ,03/24/2009,4 - 25 - 34 - 43 - 44,45,3,$24 Million
Roll, ,03/20/2009,15 - 16 - 20 - 39 - 40,26,4,$16 Million
Roll, ,03/17/2009,9 - 15 - 24 - 28 - 31,17,4,$12 Million
Roll, ,03/13/2009,10 - 12 - 26 - 46 - 50,23,3,$26 Million
Out of State Winner, ,03/10/2009,2 - 27 - 31 - 39 - 40,23,3,$16 Million
Roll, ,03/06/2009,11 - 18 - 37 - 46 - 55,45,2,$12 Million
Roll, ,03/03/2009,26 - 32 - 35 - 43 - 52,10,4,$212 Million
Out of State Winner, ,02/27/2009,24 - 37 - 44 - 50 - 56,35,4,$171 Million
Roll, ,02/24/2009,1 - 27 - 28 - 35 - 40,6,4,$145 Million
Roll, ,02/20/2009,21 - 28 - 41 - 45 - 55,24,3,$120 Million
Roll, ,02/17/2009,1 - 9 - 23 - 27 - 33,24,4,$103 Million
Roll, ,02/13/2009,25 - 36 - 37 - 40 - 51,20,4,$85 Million
Roll, ,02/10/2009,18 - 29 - 38 - 43 - 47,7,4,$73 Million
Roll, ,02/06/2009,2 - 12 - 18 - 28 - 31,3,3,$60 Million
Roll, ,02/03/2009,4 - 15 - 29 - 43 - 56,29,4,$50 Million
Roll, ,01/30/2009,13 - 16 - 19 - 53 - 55,2,2,$40 Million
Roll, ,01/27/2009,3 - 11 - 12 - 14 - 21,25,2,$30 Million
Roll, ,01/23/2009,2 - 17 - 20 - 27 - 28,7,4,$21 Million
Roll, ,01/20/2009,1 - 9 - 10 - 35 - 46,9,4,$16 Million
Roll, ,01/16/2009,2 - 4 - 21 - 39 - 51,29,3,$12 Million
Roll, ,01/13/2009,22 - 25 - 33 - 36 - 48,40,4,$22 Million
Out of State Winner, ,01/09/2009,23 - 25 - 30 - 45 - 50,8,3,$16 Million
Roll, ,01/06/2009,3 - 11 - 12 - 19 - 33,30,3,$12 Million
Roll, ,01/02/2009,2 - 11 - 19 - 21 - 34,38,4,$46 Million
Out of State Winner, ,12/30/2008,1 - 22 - 29 - 44 - 52,39,3,$37 Million
Roll, ,12/26/2008,6 - 19 - 29 - 33 - 37,31,4,$29 Million
Roll, ,12/23/2008,1 - 8 - 13 - 27 - 41,45,3,$22 Million
Roll, ,12/19/2008,3 - 13 - 16 - 39 - 54,32,3,$16 Million
Roll, ,12/16/2008,10 - 14 - 16 - 29 - 40,6,4,$12 Million
Roll, ,12/12/2008,10 - 16 - 19 - 27 - 48,25,3,$207 Million
Out of State Winner, ,12/09/2008,11 - 12 - 26 - 31 - 33,27,2,$170 Million
Roll, ,12/05/2008,21 - 27 - 46 - 52 - 55,14,3,$146 Million
Roll, ,12/02/2008,2 - 17 - 22 - 32 - 51,35,4,$128 Million
Roll, ,11/28/2008,10 - 30 - 44 - 46 - 48,44,3,$111 Million
Roll, ,11/25/2008,2 - 11 - 22 - 51 - 52,46,2,$96 Million
Roll, ,11/21/2008,1 - 22 - 52 - 53 - 56,45,2,$86 Million
Roll, ,11/18/2008,10 - 15 - 22 - 52 - 53,12,4,$73 Million
Roll, ,11/14/2008,3 - 18 - 19 - 30 - 34,3,3,$62 Million
Roll, ,11/11/2008,5 - 27 - 38 - 42 - 55,41,3,$51 Million
Roll, ,11/07/2008,14 - 24 - 32 - 43 - 44,21,4,$42 Million
Roll, ,11/04/2008,10 - 21 - 23 - 41 - 55,9,3,$31 Million
Roll, ,10/31/2008,2 - 7 - 17 - 29 - 47,40,3,$23 Million
Roll, ,10/28/2008,6 - 39 - 45 - 46 - 48,36,3,$16 Million
Roll, ,10/24/2008,5 - 33 - 34 - 47 - 52,18,4,$12 Million
Roll, ,10/21/2008,16 - 19 - 39 - 42 - 44,38,3,$42 Million
Out of State Winner, ,10/17/2008,7 - 15 - 27 - 28 - 31,35,3,$32 Million
Roll, ,10/14/2008,14 - 35 - 41 - 42 - 51,23,3,$23 Million
Roll, ,10/10/2008,14 - 15 - 43 - 46 - 48,21,3,$16 Million
Roll, ,10/07/2008,2 - 25 - 35 - 38 - 42,34,4,$12 Million
Roll, ,10/03/2008,13 - 28 - 32 - 41 - 52,16,3,$42 Million
Out of State Winner, ,09/30/2008,9 - 30 - 35 - 39 - 49,36,4,$32 Million
Roll, ,09/26/2008,6 - 13 - 14 - 31 - 36,36,3,$24 Million
Roll, ,09/23/2008,9 - 32 - 34 - 43 - 52,4,4,$16 Million
Roll, ,09/19/2008,2 - 9 - 41 - 48 - 51,37,4,$12 Million
Roll, ,09/16/2008,13 - 24 - 39 - 51 - 52,44,2,$15 Million
Out of State Winner, ,09/12/2008,1 - 12 - 14 - 25 - 35,38,4,$12 Million
Roll, ,09/09/2008,22 - 23 - 28 - 49 - 52,2,3,$24 Million
Out of State Winner, ,09/05/2008,1 - 6 - 15 - 27 - 46,39,3,$16 Million
Roll, ,09/02/2008,14 - 23 - 43 - 44 - 54,39,4,$12 Million
Roll, ,08/29/2008,21 - 25 - 26 - 50 - 51,22,4,$132 Million
Out of State Winner, ,08/26/2008,6 - 16 - 24 - 34 - 36,30,4,$114 Million
Roll, ,08/22/2008,12 - 13 - 15 - 41 - 42,37,4,$95 Million
Roll, ,08/19/2008,9 - 18 - 19 - 26 - 40,38,4,$81 Million
Roll, ,08/15/2008,8 - 23 - 29 - 30 - 53,7,4,$70 Million
Roll, ,08/12/2008,2 - 7 - 23 - 38 - 40,40,4,$56 Million
Roll, ,08/08/2008,11 - 17 - 28 - 32 - 50,33,3,$45 Million
Roll, ,08/05/2008,9 - 21 - 36 - 38 - 55,13,3,$34 Million
Roll, ,08/01/2008,9 - 13 - 17 - 18 - 56,2,4,$25 Million
Roll, ,07/29/2008,11 - 13 - 20 - 30 - 42,3,3,$16 Million
Roll, ,07/25/2008,2 - 16 - 19 - 35 - 52,17,4,$12 Million
Roll, ,07/22/2008,2 - 16 - 23 - 29 - 32,46,4,$125 Million
Out of State Winner, ,07/18/2008,17 - 29 - 36 - 53 - 55,26,4,$105 Million
Roll, ,07/15/2008,19 - 24 - 34 - 45 - 51,40,2,$88 Million
Roll, ,07/11/2008,5 - 14 - 16 - 39 - 51,34,4,$75 Million
Roll, ,07/08/2008,1 - 20 - 22 - 29 - 41,35,4,$64 Million
Roll, ,07/04/2008,1 - 3 - 12 - 19 - 20,28,4,$53 Million
Roll, ,07/01/2008,1 - 22 - 33 - 43 - 52,36,4,$43 Million
Roll, ,06/27/2008,8 - 14 - 22 - 39 - 50,44,4,$34 Million
Roll, ,06/24/2008,10 - 22 - 36 - 50 - 53,39,3,$25 Million
Roll, ,06/20/2008,11 - 17 - 25 - 36 - 42,13,4,$16 Million
Roll, ,06/17/2008,5 - 14 - 25 - 47 - 49,36,4,$12 Million
Roll, ,06/13/2008,8 - 9 - 14 - 38 - 44,36,4,$56 Million
Out of State Winner, ,06/10/2008,3 - 5 - 15 - 43 - 51,11,3,$45 Million
Roll, ,06/06/2008,8 - 9 - 43 - 44 - 54,27,4,$36 Million
Roll, ,06/03/2008,4 - 19 - 24 - 32 - 54,5,3,$25 Million
Roll, ,05/30/2008,39 - 40 - 47 - 53 - 55,32,4,$16 Million
Roll, ,05/27/2008,14 - 24 - 32 - 45 - 49,17,4,$12 Million
Roll, ,05/23/2008,4 - 8 - 11 - 22 - 30,4,4,$17 Million
Out of State Winner, ,05/20/2008,2 - 14 - 26 - 32 - 41,32,4,$12 Million
Roll, ,05/16/2008,6 - 11 - 39 - 46 - 47,26,3,$196 Million
Out of State Winner, ,05/13/2008,20 - 24 - 27 - 31 - 47,15,4,$166 Million
Roll, ,05/09/2008,16 - 31 - 43 - 46 - 56,22,4,$145 Million
Roll, ,05/06/2008,4 - 21 - 46 - 53 - 54,26,3,$120 Million
Roll, ,05/02/2008,8 - 28 - 37 - 53 - 55,26,4,$100 Million
Roll, ,04/29/2008,19 - 24 - 35 - 44 - 51,26,3,$85 Million
Roll, ,04/25/2008,19 - 32 - 37 - 45 - 52,41,4,$71 Million
Roll, ,04/22/2008,3 - 22 - 31 - 48 - 54,9,4,$60 Million
Roll, ,04/18/2008,24 - 28 - 36 - 50 - 53,29,2,$48 Million
Roll, ,04/15/2008,12 - 13 - 27 - 48 - 50,30,3,$37 Million
Roll, ,04/11/2008,14 - 18 - 27 - 31 - 42,7,2,$27 Million
Roll, ,04/08/2008,8 - 9 - 31 - 37 - 44,38,2,$17 Million
Roll, ,04/04/2008,3 - 5 - 40 - 45 - 49,17,4,$12 Million
Roll, ,04/01/2008,4 - 17 - 26 - 46 - 56,25,4,$135 Million
Out of State Winner, ,03/28/2008,7 - 26 - 27 - 40 - 43,10,4,$113 Million
Roll, ,03/25/2008,38 - 42 - 43 - 48 - 53,12,3,$95 Million
Roll, ,03/21/2008,5 - 8 - 17 - 19 - 41,21,4,$83 Million
Roll, ,03/18/2008,13 - 15 - 20 - 25 - 44,37,4,$69 Million
Roll, ,03/14/2008,3 - 12 - 18 - 25 - 52,21,4,$59 Million
Roll, ,03/11/2008,4 - 13 - 35 - 41 - 47,44,4,$47 Million
Roll, ,03/07/2008,19 - 32 - 33 - 41 - 48,12,4,$37 Million
Roll, ,03/04/2008,7 - 15 - 30 - 33 - 56,22,4,$26 Million
Roll, ,02/29/2008,5 - 17 - 22 - 26 - 55,38,4,$16 Million
Roll, ,02/26/2008,9 - 12 - 30 - 36 - 55,15,4,$12 Million
Roll, ,02/22/2008,7 - 12 - 13 - 19 - 22,10,4,$270 Million
Out of State Winner, ,02/19/2008,1 - 38 - 42 - 55 - 56,34,4,$220 Million
Roll, ,02/15/2008,7 - 11 - 26 - 30 - 53,14,3,$179 Million
Roll, ,02/12/2008,14 - 27 - 39 - 47 - 50,12,3,$150 Million
Roll, ,02/08/2008,21 - 30 - 43 - 46 - 50,18,3,$125 Million
Roll, ,02/05/2008,4 - 5 - 17 - 40 - 51,38,3,$102 Million
Roll, ,02/01/2008,3 - 14 - 30 - 44 - 56,5,4,$87 Million
Roll, ,01/29/2008,8 - 23 - 39 - 40 - 42,24,4,$73 Million
Roll, ,01/25/2008,5 - 12 - 22 - 38 - 56,22,4,$61 Million
Roll, ,01/22/2008,12 - 15 - 22 - 25 - 33,2,4,$51 Million
